122 24 1
122 25 1
122 26 1
122 27 1
123 24 1
123 25 1
123 26 1
123 27 1
124 24 1
124 25 1
124 26 1
124 27 1
125 24 1
125 25 1
125 26 1
125 27 1
126 24 1
126 25 1
126 26 1
126 27 1
280 24 1
280 25 1
280 26 1
280 27 1
281 24 1
281 25 1
281 26 1
281 27 1
282 24 1
282 25 1
282 26 1
282 27 1
283 24 1
283 25 1
283 26 1
283 27 1
284 24 1
284 25 1
284 26 1
284 27 1
285 24 1
285 25 1
285 26 1
285 27 1
286 24 1
286 25 1
286 26 1
286 27 1
287 24 1
287 25 1
287 26 1
287 27 1
288 24 1
288 25 1
288 26 1
288 27 1
289 24 1
289 25 1
289 26 1
289 27 1
290 24 1
290 25 1
290 26 1
290 27 1
291 24 1
291 25 1
291 26 1
291 27 1
292 24 1
292 25 1
292 26 1
292 27 1
293 24 1
293 25 1
293 26 1
293 27 1
294 24 1
294 25 1
294 26 1
294 27 1
295 24 1
295 25 1
295 26 1
295 27 1
296 24 1
296 25 1
296 26 1
296 27 1
297 24 1
297 25 1
297 26 1
297 27 1
298 24 1
298 25 1
298 26 1
298 27 1
299 24 1
299 25 1
299 26 1
299 27 1
300 24 1
300 25 1
300 26 1
300 27 1
301 24 1
301 25 1
301 26 1
301 27 1
302 24 1
302 25 1
302 26 1
302 27 1
303 24 1
303 25 1
303 26 1
303 27 1
304 24 1
304 25 1
304 26 1
304 27 1
305 24 1
305 25 1
305 26 1
305 27 1
306 24 1
306 25 1
306 26 1
306 27 1
307 24 1
307 25 1
307 26 1
307 27 1
308 24 1
308 25 1
308 26 1
308 27 1
309 24 1
309 25 1
309 26 1
309 27 1
310 24 1
310 25 1
310 26 1
310 27 1
311 24 1
311 25 1
311 26 1
311 27 1
312 24 1
312 25 1
312 26 1
312 27 1
313 24 1
313 25 1
313 26 1
313 27 1
314 24 1
314 25 1
314 26 1
314 27 1
315 24 1
315 25 1
315 26 1
315 27 1
316 24 1
316 25 1
316 26 1
316 27 1
317 24 1
317 25 1
317 26 1
317 27 1
318 24 1
318 25 1
318 26 1
318 27 1
319 24 1
319 25 1
319 26 1
319 27 1
320 24 1
320 25 1
320 26 1
320 27 1
321 24 1
321 25 1
321 26 1
321 27 1
322 24 1
322 25 1
322 26 1
322 27 1
323 24 1
323 25 1
323 26 1
323 27 1
324 24 1
324 25 1
324 26 1
324 27 1
325 24 1
325 25 1
325 26 1
325 27 1
326 24 1
326 25 1
326 26 1
326 27 1
327 24 1
327 25 1
327 26 1
327 27 1
328 24 1
328 25 1
328 26 1
328 27 1
329 24 1
329 25 1
329 26 1
329 27 1
330 24 1
330 25 1
330 26 1
330 27 1
331 24 1
331 25 1
331 26 1
331 27 1
332 24 1
332 25 1
332 26 1
332 27 1
333 24 1
333 25 1
333 26 1
333 27 1
487 24 1
487 25 1
487 26 1
487 27 1
488 24 1
488 25 1
488 26 1
488 27 1
489 24 1
489 25 1
489 26 1
489 27 1
490 24 1
490 25 1
490 26 1
490 27 1
491 24 1
491 25 1
491 26 1
491 27 1
492 24 1
492 25 1
492 26 1
492 27 1
493 24 1
493 25 1
493 26 1
493 27 1
494 24 1
494 25 1
494 26 1
494 27 1
495 24 1
495 25 1
495 26 1
495 27 1
496 24 1
496 25 1
496 26 1
496 27 1
497 24 1
497 25 1
497 26 1
497 27 1
498 24 1
498 25 1
498 26 1
498 27 1
499 24 1
499 25 1
499 26 1
499 27 1
500 24 1
500 25 1
500 26 1
500 27 1
501 24 1
501 25 1
501 26 1
501 27 1
502 24 1
502 25 1
502 26 1
502 27 1
503 24 1
503 25 1
503 26 1
503 27 1
504 24 1
504 25 1
504 26 1
504 27 1
505 24 1
505 25 1
505 26 1
505 27 1
506 24 1
506 25 1
506 26 1
506 27 1
507 24 1
507 25 1
507 26 1
507 27 1
508 24 1
508 25 1
508 26 1
508 27 1
509 24 1
509 25 1
509 26 1
509 27 1
510 24 1
510 25 1
510 26 1
510 27 1
673 24 1
673 25 1
673 26 1
673 27 1
674 24 1
674 25 1
674 26 1
674 27 1
675 24 1
675 25 1
675 26 1
675 27 1
676 24 1
676 25 1
676 26 1
676 27 1
677 24 1
677 25 1
677 26 1
677 27 1
678 24 1
678 25 1
678 26 1
678 27 1
679 24 1
679 25 1
679 26 1
679 27 1
680 24 1
680 25 1
680 26 1
680 27 1
681 24 1
681 25 1
681 26 1
681 27 1
682 24 1
682 25 1
682 26 1
682 27 1
683 24 1
683 25 1
683 26 1
683 27 1
684 24 1
684 25 1
684 26 1
684 27 1
685 24 1
685 25 1
685 26 1
685 27 1
686 24 1
686 25 1
686 26 1
686 27 1
687 24 1
687 25 1
687 26 1
687 27 1
688 24 1
688 25 1
688 26 1
688 27 1
689 24 1
689 25 1
689 26 1
689 27 1
690 24 1
690 25 1
690 26 1
690 27 1
691 24 1
691 25 1
691 26 1
691 27 1
692 24 1
692 25 1
692 26 1
692 27 1
693 24 1
693 25 1
693 26 1
693 27 1
694 24 1
694 25 1
694 26 1
694 27 1
695 24 1
695 25 1
695 26 1
695 27 1
696 24 1
696 25 1
696 26 1
696 27 1
865 24 1
865 25 1
865 26 1
865 27 1
866 24 1
866 25 1
866 26 1
866 27 1
867 24 1
867 25 1
867 26 1
867 27 1
868 24 1
868 25 1
868 26 1
868 27 1
869 24 1
869 25 1
869 26 1
869 27 1
870 24 1
870 25 1
870 26 1
870 27 1
871 24 1
871 25 1
871 26 1
871 27 1
872 24 1
872 25 1
872 26 1
872 27 1
873 24 1
873 25 1
873 26 1
873 27 1
874 24 1
874 25 1
874 26 1
874 27 1
875 24 1
875 25 1
875 26 1
875 27 1
876 24 1
876 25 1
876 26 1
876 27 1
877 24 1
877 25 1
877 26 1
877 27 1
878 24 1
878 25 1
878 26 1
878 27 1
879 24 1
879 25 1
879 26 1
879 27 1
880 24 1
880 25 1
880 26 1
880 27 1
881 24 1
881 25 1
881 26 1
881 27 1
882 24 1
882 25 1
882 26 1
882 27 1
883 24 1
883 25 1
883 26 1
883 27 1
884 24 1
884 25 1
884 26 1
884 27 1
885 24 1
885 25 1
885 26 1
885 27 1
886 24 1
886 25 1
886 26 1
886 27 1
887 24 1
887 25 1
887 26 1
887 27 1
888 24 1
888 25 1
888 26 1
888 27 1
889 24 1
889 25 1
889 26 1
889 27 1
890 24 1
890 25 1
890 26 1
890 27 1
891 24 1
891 25 1
891 26 1
891 27 1
892 24 1
892 25 1
892 26 1
892 27 1
893 24 1
893 25 1
893 26 1
893 27 1
894 24 1
894 25 1
894 26 1
894 27 1
895 24 1
895 25 1
895 26 1
895 27 1
896 24 1
896 25 1
896 26 1
896 27 1
897 24 1
897 25 1
897 26 1
897 27 1
898 24 1
898 25 1
898 26 1
898 27 1
899 24 1
899 25 1
899 26 1
899 27 1
900 24 1
900 25 1
900 26 1
900 27 1
901 24 1
901 25 1
901 26 1
901 27 1
902 24 1
902 25 1
902 26 1
902 27 1
903 24 1
903 25 1
903 26 1
903 27 1
73 20 1
73 21 1
73 22 1
73 23 1
74 20 1
74 21 1
74 22 1
74 23 1
75 20 1
75 21 1
75 22 1
75 23 1
76 20 1
76 21 1
76 22 1
76 23 1
77 20 1
77 21 1
77 22 1
77 23 1
78 20 1
78 21 1
78 22 1
78 23 1
79 20 1
79 21 1
79 22 1
79 23 1
80 20 1
80 21 1
80 22 1
80 23 1
81 20 1
81 21 1
81 22 1
81 23 1
82 20 1
82 21 1
82 22 1
82 23 1
83 20 1
83 21 1
83 22 1
83 23 1
84 20 1
84 21 1
84 22 1
84 23 1
85 20 1
85 21 1
85 22 1
85 23 1
86 20 1
86 21 1
86 22 1
86 23 1
87 20 1
87 21 1
87 22 1
87 23 1
88 20 1
88 21 1
88 22 1
88 23 1
89 20 1
89 21 1
89 22 1
89 23 1
90 20 1
90 21 1
90 22 1
90 23 1
91 20 1
91 21 1
91 22 1
91 23 1
92 20 1
92 21 1
92 22 1
92 23 1
93 20 1
93 21 1
93 22 1
93 23 1
94 20 1
94 21 1
94 22 1
94 23 1
95 20 1
95 21 1
95 22 1
95 23 1
96 20 1
96 21 1
96 22 1
96 23 1
97 20 1
97 21 1
97 22 1
97 23 1
98 20 1
98 21 1
98 22 1
98 23 1
99 20 1
99 21 1
99 22 1
99 23 1
100 20 1
100 21 1
100 22 1
100 23 1
101 20 1
101 21 1
101 22 1
101 23 1
102 20 1
102 21 1
102 22 1
102 23 1
103 20 1
103 21 1
103 22 1
103 23 1
104 20 1
104 21 1
104 22 1
104 23 1
105 20 1
105 21 1
105 22 1
105 23 1
106 20 1
106 21 1
106 22 1
106 23 1
107 20 1
107 21 1
107 22 1
107 23 1
108 20 1
108 21 1
108 22 1
108 23 1
109 20 1
109 21 1
109 22 1
109 23 1
110 20 1
110 21 1
110 22 1
110 23 1
111 20 1
111 21 1
111 22 1
111 23 1
112 20 1
112 21 1
112 22 1
112 23 1
113 20 1
113 21 1
113 22 1
113 23 1
114 20 1
114 21 1
114 22 1
114 23 1
115 20 1
115 21 1
115 22 1
115 23 1
116 20 1
116 21 1
116 22 1
116 23 1
117 20 1
117 21 1
117 22 1
117 23 1
118 20 1
118 21 1
118 22 1
118 23 1
119 20 1
119 21 1
119 22 1
119 23 1
120 20 1
120 21 1
120 22 1
120 23 1
121 20 1
121 21 1
121 22 1
121 23 1
122 20 1
122 21 1
122 22 1
122 23 1
123 20 1
123 21 1
123 22 1
123 23 1
124 20 1
124 21 1
124 22 1
124 23 1
125 20 1
125 21 1
125 22 1
125 23 1
126 20 1
126 21 1
126 22 1
126 23 1
277 20 1
277 21 1
277 22 1
277 23 1
278 20 1
278 21 1
278 22 1
278 23 1
279 20 1
279 21 1
279 22 1
279 23 1
280 20 1
280 21 1
280 22 1
280 23 1
281 20 1
281 21 1
281 22 1
281 23 1
282 20 1
282 21 1
282 22 1
282 23 1
283 20 1
283 21 1
283 22 1
283 23 1
284 20 1
284 21 1
284 22 1
284 23 1
285 20 1
285 21 1
285 22 1
285 23 1
286 20 1
286 21 1
286 22 1
286 23 1
287 20 1
287 21 1
287 22 1
287 23 1
288 20 1
288 21 1
288 22 1
288 23 1
289 20 1
289 21 1
289 22 1
289 23 1
290 20 1
290 21 1
290 22 1
290 23 1
291 20 1
291 21 1
291 22 1
291 23 1
292 20 1
292 21 1
292 22 1
292 23 1
293 20 1
293 21 1
293 22 1
293 23 1
294 20 1
294 21 1
294 22 1
294 23 1
295 20 1
295 21 1
295 22 1
295 23 1
296 20 1
296 21 1
296 22 1
296 23 1
297 20 1
297 21 1
297 22 1
297 23 1
298 20 1
298 21 1
298 22 1
298 23 1
299 20 1
299 21 1
299 22 1
299 23 1
300 20 1
300 21 1
300 22 1
300 23 1
301 20 1
301 21 1
301 22 1
301 23 1
302 20 1
302 21 1
302 22 1
302 23 1
303 20 1
303 21 1
303 22 1
303 23 1
304 20 1
304 21 1
304 22 1
304 23 1
305 20 1
305 21 1
305 22 1
305 23 1
306 20 1
306 21 1
306 22 1
306 23 1
307 20 1
307 21 1
307 22 1
307 23 1
308 20 1
308 21 1
308 22 1
308 23 1
309 20 1
309 21 1
309 22 1
309 23 1
310 20 1
310 21 1
310 22 1
310 23 1
311 20 1
311 21 1
311 22 1
311 23 1
312 20 1
312 21 1
312 22 1
312 23 1
313 20 1
313 21 1
313 22 1
313 23 1
314 20 1
314 21 1
314 22 1
314 23 1
315 20 1
315 21 1
315 22 1
315 23 1
316 20 1
316 21 1
316 22 1
316 23 1
317 20 1
317 21 1
317 22 1
317 23 1
318 20 1
318 21 1
318 22 1
318 23 1
319 20 1
319 21 1
319 22 1
319 23 1
320 20 1
320 21 1
320 22 1
320 23 1
321 20 1
321 21 1
321 22 1
321 23 1
322 20 1
322 21 1
322 22 1
322 23 1
323 20 1
323 21 1
323 22 1
323 23 1
324 20 1
324 21 1
324 22 1
324 23 1
325 20 1
325 21 1
325 22 1
325 23 1
326 20 1
326 21 1
326 22 1
326 23 1
327 20 1
327 21 1
327 22 1
327 23 1
328 20 1
328 21 1
328 22 1
328 23 1
329 20 1
329 21 1
329 22 1
329 23 1
330 20 1
330 21 1
330 22 1
330 23 1
331 20 1
331 21 1
331 22 1
331 23 1
332 20 1
332 21 1
332 22 1
332 23 1
333 20 1
333 21 1
333 22 1
333 23 1
484 20 1
484 21 1
484 22 1
484 23 1
485 20 1
485 21 1
485 22 1
485 23 1
486 20 1
486 21 1
486 22 1
486 23 1
487 20 1
487 21 1
487 22 1
487 23 1
488 20 1
488 21 1
488 22 1
488 23 1
489 20 1
489 21 1
489 22 1
489 23 1
490 20 1
490 21 1
490 22 1
490 23 1
491 20 1
491 21 1
491 22 1
491 23 1
492 20 1
492 21 1
492 22 1
492 23 1
493 20 1
493 21 1
493 22 1
493 23 1
494 20 1
494 21 1
494 22 1
494 23 1
495 20 1
495 21 1
495 22 1
495 23 1
496 20 1
496 21 1
496 22 1
496 23 1
497 20 1
497 21 1
497 22 1
497 23 1
498 20 1
498 21 1
498 22 1
498 23 1
499 20 1
499 21 1
499 22 1
499 23 1
500 20 1
500 21 1
500 22 1
500 23 1
501 20 1
501 21 1
501 22 1
501 23 1
502 20 1
502 21 1
502 22 1
502 23 1
503 20 1
503 21 1
503 22 1
503 23 1
504 20 1
504 21 1
504 22 1
504 23 1
505 20 1
505 21 1
505 22 1
505 23 1
506 20 1
506 21 1
506 22 1
506 23 1
507 20 1
507 21 1
507 22 1
507 23 1
508 20 1
508 21 1
508 22 1
508 23 1
509 20 1
509 21 1
509 22 1
509 23 1
510 20 1
510 21 1
510 22 1
510 23 1
670 20 1
670 21 1
670 22 1
670 23 1
671 20 1
671 21 1
671 22 1
671 23 1
672 20 1
672 21 1
672 22 1
672 23 1
673 20 1
673 21 1
673 22 1
673 23 1
674 20 1
674 21 1
674 22 1
674 23 1
675 20 1
675 21 1
675 22 1
675 23 1
676 20 1
676 21 1
676 22 1
676 23 1
677 20 1
677 21 1
677 22 1
677 23 1
678 20 1
678 21 1
678 22 1
678 23 1
679 20 1
679 21 1
679 22 1
679 23 1
680 20 1
680 21 1
680 22 1
680 23 1
681 20 1
681 21 1
681 22 1
681 23 1
682 20 1
682 21 1
682 22 1
682 23 1
683 20 1
683 21 1
683 22 1
683 23 1
684 20 1
684 21 1
684 22 1
684 23 1
685 20 1
685 21 1
685 22 1
685 23 1
686 20 1
686 21 1
686 22 1
686 23 1
687 20 1
687 21 1
687 22 1
687 23 1
688 20 1
688 21 1
688 22 1
688 23 1
689 20 1
689 21 1
689 22 1
689 23 1
690 20 1
690 21 1
690 22 1
690 23 1
691 20 1
691 21 1
691 22 1
691 23 1
692 20 1
692 21 1
692 22 1
692 23 1
693 20 1
693 21 1
693 22 1
693 23 1
694 20 1
694 21 1
694 22 1
694 23 1
695 20 1
695 21 1
695 22 1
695 23 1
696 20 1
696 21 1
696 22 1
696 23 1
859 20 1
859 21 1
859 22 1
859 23 1
860 20 1
860 21 1
860 22 1
860 23 1
861 20 1
861 21 1
861 22 1
861 23 1
862 20 1
862 21 1
862 22 1
862 23 1
863 20 1
863 21 1
863 22 1
863 23 1
864 20 1
864 21 1
864 22 1
864 23 1
865 20 1
865 21 1
865 22 1
865 23 1
866 20 1
866 21 1
866 22 1
866 23 1
867 20 1
867 21 1
867 22 1
867 23 1
868 20 1
868 21 1
868 22 1
868 23 1
869 20 1
869 21 1
869 22 1
869 23 1
870 20 1
870 21 1
870 22 1
870 23 1
871 20 1
871 21 1
871 22 1
871 23 1
872 20 1
872 21 1
872 22 1
872 23 1
873 20 1
873 21 1
873 22 1
873 23 1
874 20 1
874 21 1
874 22 1
874 23 1
875 20 1
875 21 1
875 22 1
875 23 1
876 20 1
876 21 1
876 22 1
876 23 1
877 20 1
877 21 1
877 22 1
877 23 1
878 20 1
878 21 1
878 22 1
878 23 1
879 20 1
879 21 1
879 22 1
879 23 1
880 20 1
880 21 1
880 22 1
880 23 1
881 20 1
881 21 1
881 22 1
881 23 1
882 20 1
882 21 1
882 22 1
882 23 1
883 20 1
883 21 1
883 22 1
883 23 1
884 20 1
884 21 1
884 22 1
884 23 1
885 20 1
885 21 1
885 22 1
885 23 1
886 20 1
886 21 1
886 22 1
886 23 1
887 20 1
887 21 1
887 22 1
887 23 1
888 20 1
888 21 1
888 22 1
888 23 1
889 20 1
889 21 1
889 22 1
889 23 1
890 20 1
890 21 1
890 22 1
890 23 1
891 20 1
891 21 1
891 22 1
891 23 1
892 20 1
892 21 1
892 22 1
892 23 1
893 20 1
893 21 1
893 22 1
893 23 1
894 20 1
894 21 1
894 22 1
894 23 1
895 20 1
895 21 1
895 22 1
895 23 1
896 20 1
896 21 1
896 22 1
896 23 1
897 20 1
897 21 1
897 22 1
897 23 1
898 20 1
898 21 1
898 22 1
898 23 1
899 20 1
899 21 1
899 22 1
899 23 1
900 20 1
900 21 1
900 22 1
900 23 1
901 20 1
901 21 1
901 22 1
901 23 1
902 20 1
902 21 1
902 22 1
902 23 1
903 20 1
903 21 1
903 22 1
903 23 1
904 20 1
904 21 1
904 22 1
904 23 1
905 20 1
905 21 1
905 22 1
905 23 1
906 20 1
906 21 1
906 22 1
906 23 1
907 20 1
907 21 1
907 22 1
907 23 1
908 20 1
908 21 1
908 22 1
908 23 1
909 20 1
909 21 1
909 22 1
909 23 1
70 16 1
70 17 1
70 18 1
70 19 1
71 16 1
71 17 1
71 18 1
71 19 1
72 16 1
72 17 1
72 18 1
72 19 1
73 16 1
73 17 1
73 18 1
73 19 1
74 16 1
74 17 1
74 18 1
74 19 1
75 16 1
75 17 1
75 18 1
75 19 1
76 16 1
76 17 1
76 18 1
76 19 1
77 16 1
77 17 1
77 18 1
77 19 1
78 16 1
78 17 1
78 18 1
78 19 1
79 16 1
79 17 1
79 18 1
79 19 1
80 16 1
80 17 1
80 18 1
80 19 1
81 16 1
81 17 1
81 18 1
81 19 1
82 16 1
82 17 1
82 18 1
82 19 1
83 16 1
83 17 1
83 18 1
83 19 1
84 16 1
84 17 1
84 18 1
84 19 1
85 16 1
85 17 1
85 18 1
85 19 1
86 16 1
86 17 1
86 18 1
86 19 1
87 16 1
87 17 1
87 18 1
87 19 1
88 16 1
88 17 1
88 18 1
88 19 1
89 16 1
89 17 1
89 18 1
89 19 1
90 16 1
90 17 1
90 18 1
90 19 1
91 16 1
91 17 1
91 18 1
91 19 1
92 16 1
92 17 1
92 18 1
92 19 1
93 16 1
93 17 1
93 18 1
93 19 1
94 16 1
94 17 1
94 18 1
94 19 1
95 16 1
